"id";"cond_c";"target_no";"condA";"condB";"judgment";"list"
"h489mpubestiehsofomnbqmfe6";"f";"7";"dm";"no_dm";-97;4
"h489mpubestiehsofomnbqmfe6";"control";"1";"definite";"pro";-100;4
"h489mpubestiehsofomnbqmfe6";"f";"4";"unfront";"front";100;4
"h489mpubestiehsofomnbqmfe6";"f";"6";"no_dm";"dm";62;4
"h489mpubestiehsofomnbqmfe6";"control";"2";"definite";"pro";-39;4
"h489mpubestiehsofomnbqmfe6";"f";"3";"unfront";"front";35;4
"h489mpubestiehsofomnbqmfe6";"f";"2";"unfront";"front";-1;4
"h489mpubestiehsofomnbqmfe6";"f";"5";"dm";"no_dm";-38;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"3";"unfront";"front";-88;4
"h88ku4qlq7dlrhap2mfmcdqe10";"control";"4";"definite";"pro";62;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"6";"dm";"no_dm";-44;4
"h88ku4qlq7dlrhap2mfmcdqe10";"control";"1";"definite";"pro";-69;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"7";"no_dm";"dm";46;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"8";"dm";"no_dm";-75;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"5";"dm";"no_dm";-13;4
"h88ku4qlq7dlrhap2mfmcdqe10";"control";"3";"definite";"pro";60;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"1";"front";"unfront";80;4
"h88ku4qlq7dlrhap2mfmcdqe10";"control";"2";"definite";"pro";-72;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"4";"unfront";"front";-76;4
"h88ku4qlq7dlrhap2mfmcdqe10";"f";"2";"front";"unfront";76;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"1";"front";"unfront";41;4
"ipq4flca72b3hnkqjrmrd5spd7";"control";"1";"definite";"pro";-77;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"3";"unfront";"front";-35;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"7";"dm";"no_dm";-78;4
"ipq4flca72b3hnkqjrmrd5spd7";"control";"4";"definite";"pro";19;4
"ipq4flca72b3hnkqjrmrd5spd7";"control";"2";"definite";"pro";-78;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"2";"unfront";"front";14;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"5";"no_dm";"dm";100;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"4";"unfront";"front";39;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"8";"no_dm";"dm";77;4
"ipq4flca72b3hnkqjrmrd5spd7";"control";"3";"definite";"pro";29;4
"ipq4flca72b3hnkqjrmrd5spd7";"f";"6";"dm";"no_dm";-82;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"7";"dm";"no_dm";-100;4
"khrevo8ev10pcfri2a7g2tfer6";"control";"4";"definite";"pro";100;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"8";"dm";"no_dm";-100;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"2";"front";"unfront";100;4
"khrevo8ev10pcfri2a7g2tfer6";"control";"3";"definite";"pro";100;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"3";"front";"unfront";100;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"6";"no_dm";"dm";81;4
"khrevo8ev10pcfri2a7g2tfer6";"control";"1";"definite";"pro";-100;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"1";"unfront";"front";50;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"4";"front";"unfront";100;4
"khrevo8ev10pcfri2a7g2tfer6";"control";"2";"definite";"pro";-100;4
"khrevo8ev10pcfri2a7g2tfer6";"f";"5";"dm";"no_dm";-100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"1";"definite";"pro";-100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"3";"front";"unfront";73;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"4";"definite";"pro";-83;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"1";"unfront";"front";37;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"3";"definite";"pro";-40;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"4";"front";"unfront";100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"2";"front";"unfront";100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"7";"no_dm";"dm";-100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"5";"dm";"no_dm";59;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"6";"dm";"no_dm";62;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"8";"no_dm";"dm";53;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"2";"definite";"pro";-66;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"6";"dm";"no_dm";-73;4
"oitrhpkbp34ev83kjr9sfk7171";"control";"3";"definite";"pro";21;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"1";"front";"unfront";100;4
"oitrhpkbp34ev83kjr9sfk7171";"control";"4";"definite";"pro";26;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"3";"front";"unfront";0;4
"oitrhpkbp34ev83kjr9sfk7171";"control";"1";"definite";"pro";-100;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"7";"dm";"no_dm";-40;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"4";"unfront";"front";-100;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"8";"dm";"no_dm";-75;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"5";"no_dm";"dm";100;4
"oitrhpkbp34ev83kjr9sfk7171";"f";"2";"front";"unfront";38;4
"oitrhpkbp34ev83kjr9sfk7171";"control";"2";"definite";"pro";-100;4
"4rsoovo2npdlua6oolpcaruv54";"f";"1";"front";"unfront";49;5
"4rsoovo2npdlua6oolpcaruv54";"control";"1";"definite";"pro";-76;5
"4rsoovo2npdlua6oolpcaruv54";"f";"3";"front";"unfront";5;5
"4rsoovo2npdlua6oolpcaruv54";"f";"6";"dm";"no_dm";-25;5
"4rsoovo2npdlua6oolpcaruv54";"f";"7";"no_dm";"dm";42;5
"4rsoovo2npdlua6oolpcaruv54";"f";"8";"dm";"no_dm";-47;5
"4rsoovo2npdlua6oolpcaruv54";"control";"2";"definite";"pro";-82;5
"4rsoovo2npdlua6oolpcaruv54";"f";"5";"no_dm";"dm";91;5
"4rsoovo2npdlua6oolpcaruv54";"control";"3";"definite";"pro";46;5
"4rsoovo2npdlua6oolpcaruv54";"f";"2";"unfront";"front";-71;5
"4rsoovo2npdlua6oolpcaruv54";"f";"4";"unfront";"front";-62;5
"4rsoovo2npdlua6oolpcaruv54";"control";"4";"definite";"pro";0;5
"749frtf1q1rvtsf2ksomjbso74";"f";"8";"no_dm";"dm";100;5
"749frtf1q1rvtsf2ksomjbso74";"f";"4";"unfront";"front";-72;5
"749frtf1q1rvtsf2ksomjbso74";"f";"3";"front";"unfront";73;5
"749frtf1q1rvtsf2ksomjbso74";"f";"5";"dm";"no_dm";83;5
"749frtf1q1rvtsf2ksomjbso74";"control";"1";"definite";"pro";-100;5
"749frtf1q1rvtsf2ksomjbso74";"f";"2";"unfront";"front";100;5
"749frtf1q1rvtsf2ksomjbso74";"f";"1";"front";"unfront";57;5
"749frtf1q1rvtsf2ksomjbso74";"f";"6";"no_dm";"dm";81;5
"749frtf1q1rvtsf2ksomjbso74";"control";"2";"definite";"pro";-90;5
"749frtf1q1rvtsf2ksomjbso74";"control";"4";"definite";"pro";100;5
"749frtf1q1rvtsf2ksomjbso74";"control";"3";"definite";"pro";100;5
"749frtf1q1rvtsf2ksomjbso74";"f";"7";"no_dm";"dm";100;5
"74qrfodv3mdfj50o7v1h8jgae5";"control";"1";"definite";"pro";-99;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"6";"no_dm";"dm";90;5
"74qrfodv3mdfj50o7v1h8jgae5";"control";"4";"definite";"pro";82;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"3";"unfront";"front";30;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"8";"dm";"no_dm";-16;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"4";"front";"unfront";18;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"7";"dm";"no_dm";-35;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"5";"dm";"no_dm";-1;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"1";"unfront";"front";-12;5
"74qrfodv3mdfj50o7v1h8jgae5";"control";"2";"definite";"pro";-11;5
"74qrfodv3mdfj50o7v1h8jgae5";"f";"2";"unfront";"front";13;5
"74qrfodv3mdfj50o7v1h8jgae5";"control";"3";"definite";"pro";0;5
"85trs68milba6cctvn27pte746";"f";"2";"unfront";"front";-100;5
"85trs68milba6cctvn27pte746";"control";"3";"definite";"pro";100;5
"85trs68milba6cctvn27pte746";"f";"7";"no_dm";"dm";100;5
"85trs68milba6cctvn27pte746";"f";"1";"front";"unfront";97;5
"85trs68milba6cctvn27pte746";"control";"4";"definite";"pro";100;5
"85trs68milba6cctvn27pte746";"control";"2";"definite";"pro";-46;5
"85trs68milba6cctvn27pte746";"f";"5";"dm";"no_dm";-100;5
"85trs68milba6cctvn27pte746";"control";"1";"definite";"pro";-84;5
"85trs68milba6cctvn27pte746";"f";"3";"front";"unfront";74;5
"85trs68milba6cctvn27pte746";"f";"8";"no_dm";"dm";71;5
"85trs68milba6cctvn27pte746";"f";"6";"no_dm";"dm";60;5
"85trs68milba6cctvn27pte746";"f";"4";"unfront";"front";-100;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"7";"no_dm";"dm";100;5
"8otsdmvctnnonfbm3j8qqajhm5";"control";"2";"definite";"pro";-100;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"2";"unfront";"front";13;5
"8otsdmvctnnonfbm3j8qqajhm5";"control";"3";"definite";"pro";80;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"4";"unfront";"front";-100;5
"8otsdmvctnnonfbm3j8qqajhm5";"control";"4";"definite";"pro";100;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"8";"dm";"no_dm";-100;5
"8otsdmvctnnonfbm3j8qqajhm5";"control";"1";"definite";"pro";-100;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"1";"front";"unfront";100;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"6";"dm";"no_dm";-1;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"5";"dm";"no_dm";-100;5
"8otsdmvctnnonfbm3j8qqajhm5";"f";"3";"front";"unfront";100;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"4";"unfront";"front";-100;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"1";"unfront";"front";-42;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"3";"unfront";"front";-16;5
"8re2m0ntmtm24g59hpeif2ifp5";"control";"2";"definite";"pro";-85;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"5";"no_dm";"dm";56;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"7";"dm";"no_dm";-74;5
"8re2m0ntmtm24g59hpeif2ifp5";"control";"1";"definite";"pro";-94;5
"8re2m0ntmtm24g59hpeif2ifp5";"control";"4";"definite";"pro";87;5
"8re2m0ntmtm24g59hpeif2ifp5";"control";"3";"definite";"pro";75;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"6";"dm";"no_dm";0;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"2";"front";"unfront";67;5
"8re2m0ntmtm24g59hpeif2ifp5";"f";"8";"dm";"no_dm";-72;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"2";"unfront";"front";-100;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"8";"dm";"no_dm";-100;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"1";"unfront";"front";-59;5
"92v8bhfc8uhe72ur8fdq23oni1";"control";"3";"definite";"pro";100;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"5";"no_dm";"dm";100;5
"92v8bhfc8uhe72ur8fdq23oni1";"control";"4";"definite";"pro";100;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"6";"no_dm";"dm";71;5
"92v8bhfc8uhe72ur8fdq23oni1";"control";"2";"definite";"pro";-100;5
"92v8bhfc8uhe72ur8fdq23oni1";"control";"1";"definite";"pro";-100;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"7";"dm";"no_dm";-100;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"4";"front";"unfront";70;5
"92v8bhfc8uhe72ur8fdq23oni1";"f";"3";"unfront";"front";-100;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"4";"unfront";"front";-82;5
"a8vjho751s0fcaqipe9p32bhv6";"control";"2";"definite";"pro";-100;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"3";"unfront";"front";41;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"1";"unfront";"front";76;5
"a8vjho751s0fcaqipe9p32bhv6";"control";"3";"definite";"pro";89;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"5";"no_dm";"dm";87;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"7";"no_dm";"dm";82;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"2";"front";"unfront";-92;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"6";"dm";"no_dm";7;5
"a8vjho751s0fcaqipe9p32bhv6";"control";"4";"definite";"pro";94;5
"a8vjho751s0fcaqipe9p32bhv6";"control";"1";"definite";"pro";-100;5
"a8vjho751s0fcaqipe9p32bhv6";"f";"8";"no_dm";"dm";82;5
"ekophs265se2r1m5jr4289jf90";"f";"2";"front";"unfront";-82;5
"ekophs265se2r1m5jr4289jf90";"f";"3";"unfront";"front";-100;5
"ekophs265se2r1m5jr4289jf90";"control";"2";"definite";"pro";-100;5
"ekophs265se2r1m5jr4289jf90";"control";"1";"definite";"pro";-100;5
"ekophs265se2r1m5jr4289jf90";"f";"7";"dm";"no_dm";-100;5
"ekophs265se2r1m5jr4289jf90";"control";"4";"definite";"pro";100;5
"ekophs265se2r1m5jr4289jf90";"f";"8";"no_dm";"dm";86;5
"ekophs265se2r1m5jr4289jf90";"f";"5";"no_dm";"dm";100;5
"ekophs265se2r1m5jr4289jf90";"control";"3";"definite";"pro";100;5
"ekophs265se2r1m5jr4289jf90";"f";"1";"unfront";"front";80;5
"ekophs265se2r1m5jr4289jf90";"f";"4";"unfront";"front";73;5
"ekophs265se2r1m5jr4289jf90";"f";"6";"dm";"no_dm";17;5
"fsmf819vih2017sifhdalgsbb7";"f";"8";"no_dm";"dm";100;5
"fsmf819vih2017sifhdalgsbb7";"f";"2";"unfront";"front";-86;5
"fsmf819vih2017sifhdalgsbb7";"control";"1";"definite";"pro";-100;5
"fsmf819vih2017sifhdalgsbb7";"f";"6";"no_dm";"dm";-100;5
"fsmf819vih2017sifhdalgsbb7";"control";"3";"definite";"pro";0;5
"fsmf819vih2017sifhdalgsbb7";"f";"5";"no_dm";"dm";100;5
"fsmf819vih2017sifhdalgsbb7";"control";"4";"definite";"pro";89;5
"fsmf819vih2017sifhdalgsbb7";"f";"7";"no_dm";"dm";75;5
"fsmf819vih2017sifhdalgsbb7";"f";"4";"front";"unfront";100;5
"fsmf819vih2017sifhdalgsbb7";"control";"2";"definite";"pro";-100;5
"fsmf819vih2017sifhdalgsbb7";"f";"3";"front";"unfront";47;5
"fsmf819vih2017sifhdalgsbb7";"f";"1";"front";"unfront";41;5
"j7fe522jk8lac806j903tnfhr6";"f";"5";"no_dm";"dm";100;5
"j7fe522jk8lac806j903tnfhr6";"f";"8";"dm";"no_dm";-100;5
"j7fe522jk8lac806j903tnfhr6";"f";"7";"no_dm";"dm";100;5
"j7fe522jk8lac806j903tnfhr6";"control";"1";"definite";"pro";-100;5
"j7fe522jk8lac806j903tnfhr6";"f";"4";"unfront";"front";-63;5
"j7fe522jk8lac806j903tnfhr6";"f";"1";"unfront";"front";100;5
"j7fe522jk8lac806j903tnfhr6";"f";"3";"front";"unfront";-100;5
"j7fe522jk8lac806j903tnfhr6";"control";"2";"definite";"pro";-100;5
"j7fe522jk8lac806j903tnfhr6";"f";"6";"dm";"no_dm";68;5
"j7fe522jk8lac806j903tnfhr6";"control";"3";"definite";"pro";90;5
"j7fe522jk8lac806j903tnfhr6";"f";"2";"front";"unfront";100;5
"j7fe522jk8lac806j903tnfhr6";"control";"4";"definite";"pro";100;5
"j8uprko32dr130jj995j6im9r1";"f";"7";"dm";"no_dm";94;5
"j8uprko32dr130jj995j6im9r1";"f";"8";"dm";"no_dm";-96;5
"j8uprko32dr130jj995j6im9r1";"f";"2";"unfront";"front";-99;5
"j8uprko32dr130jj995j6im9r1";"control";"3";"definite";"pro";-100;5
"j8uprko32dr130jj995j6im9r1";"f";"3";"unfront";"front";0;5
"j8uprko32dr130jj995j6im9r1";"f";"4";"front";"unfront";0;5
"j8uprko32dr130jj995j6im9r1";"f";"6";"no_dm";"dm";89;5
"j8uprko32dr130jj995j6im9r1";"control";"4";"definite";"pro";0;5
"j8uprko32dr130jj995j6im9r1";"control";"1";"definite";"pro";-88;5
"j8uprko32dr130jj995j6im9r1";"control";"2";"definite";"pro";-97;5
"j8uprko32dr130jj995j6im9r1";"f";"5";"no_dm";"dm";95;5
"j8uprko32dr130jj995j6im9r1";"f";"1";"front";"unfront";98;5
"k714gptu6sat1on72a4st5dne3";"f";"1";"unfront";"front";41;5
"k714gptu6sat1on72a4st5dne3";"control";"4";"definite";"pro";48;5
"k714gptu6sat1on72a4st5dne3";"f";"4";"unfront";"front";-30;5
"k714gptu6sat1on72a4st5dne3";"f";"5";"no_dm";"dm";100;5
"k714gptu6sat1on72a4st5dne3";"f";"6";"dm";"no_dm";-21;5
"k714gptu6sat1on72a4st5dne3";"f";"7";"dm";"no_dm";-17;5
"k714gptu6sat1on72a4st5dne3";"f";"8";"dm";"no_dm";-14;5
"k714gptu6sat1on72a4st5dne3";"control";"2";"definite";"pro";-75;5
"k714gptu6sat1on72a4st5dne3";"f";"2";"front";"unfront";11;5
"k714gptu6sat1on72a4st5dne3";"control";"1";"definite";"pro";-69;5
"k714gptu6sat1on72a4st5dne3";"control";"3";"definite";"pro";100;5
"k714gptu6sat1on72a4st5dne3";"f";"3";"unfront";"front";-28;5
"msn89k3l543spjc8q8qap40qg2";"control";"1";"definite";"pro";-100;5
"msn89k3l543spjc8q8qap40qg2";"control";"2";"definite";"pro";-100;5
"msn89k3l543spjc8q8qap40qg2";"f";"8";"dm";"no_dm";-100;5
"msn89k3l543spjc8q8qap40qg2";"f";"4";"front";"unfront";100;5
"msn89k3l543spjc8q8qap40qg2";"f";"5";"no_dm";"dm";100;5
"msn89k3l543spjc8q8qap40qg2";"f";"3";"unfront";"front";33;5
"msn89k3l543spjc8q8qap40qg2";"f";"6";"dm";"no_dm";-56;5
"msn89k3l543spjc8q8qap40qg2";"f";"1";"front";"unfront";-52;5
"msn89k3l543spjc8q8qap40qg2";"control";"3";"definite";"pro";74;5
"msn89k3l543spjc8q8qap40qg2";"f";"7";"dm";"no_dm";-100;5
"msn89k3l543spjc8q8qap40qg2";"f";"2";"front";"unfront";-38;5
"msn89k3l543spjc8q8qap40qg2";"control";"4";"definite";"pro";82;5
"v8t7h3valbvf2afg0jugv3bup0";"control";"2";"definite";"pro";-100;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"8";"no_dm";"dm";100;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"4";"front";"unfront";100;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"3";"front";"unfront";-50;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"2";"unfront";"front";-100;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"6";"no_dm";"dm";100;5
"v8t7h3valbvf2afg0jugv3bup0";"control";"4";"definite";"pro";100;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"7";"dm";"no_dm";-100;5
"v8t7h3valbvf2afg0jugv3bup0";"control";"1";"definite";"pro";0;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"5";"dm";"no_dm";-100;5
"v8t7h3valbvf2afg0jugv3bup0";"f";"1";"unfront";"front";-100;5
"v8t7h3valbvf2afg0jugv3bup0";"control";"3";"definite";"pro";100;5
"3dscsfi13af0sqdrj53s7crc07";"f";"5";"dm";"no_dm";-100;6
"3dscsfi13af0sqdrj53s7crc07";"f";"8";"no_dm";"dm";-97;6
"3dscsfi13af0sqdrj53s7crc07";"f";"3";"unfront";"front";-77;6
"3dscsfi13af0sqdrj53s7crc07";"f";"2";"unfront";"front";-98;6
"3dscsfi13af0sqdrj53s7crc07";"control";"4";"definite";"pro";90;6
"3dscsfi13af0sqdrj53s7crc07";"control";"1";"definite";"pro";-92;6
"3dscsfi13af0sqdrj53s7crc07";"f";"7";"dm";"no_dm";-92;6
"3dscsfi13af0sqdrj53s7crc07";"f";"6";"no_dm";"dm";31;6
"3dscsfi13af0sqdrj53s7crc07";"f";"4";"unfront";"front";-85;6
"3dscsfi13af0sqdrj53s7crc07";"control";"3";"definite";"pro";92;6
"3dscsfi13af0sqdrj53s7crc07";"control";"2";"definite";"pro";-94;6
"3dscsfi13af0sqdrj53s7crc07";"f";"1";"front";"unfront";96;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"3";"front";"unfront";100;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"5";"dm";"no_dm";-100;6
"49ofsosgvcbou0toe6ad0r8bn0";"control";"4";"definite";"pro";100;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"2";"front";"unfront";100;6
"49ofsosgvcbou0toe6ad0r8bn0";"control";"2";"definite";"pro";-100;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"6";"dm";"no_dm";-100;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"7";"dm";"no_dm";-100;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"1";"front";"unfront";55;6
"49ofsosgvcbou0toe6ad0r8bn0";"control";"3";"definite";"pro";100;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"4";"front";"unfront";100;6
"49ofsosgvcbou0toe6ad0r8bn0";"f";"8";"dm";"no_dm";-100;6
"49ofsosgvcbou0toe6ad0r8bn0";"control";"1";"definite";"pro";-100;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"4";"front";"unfront";100;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"5";"no_dm";"dm";100;6
"4lsrgb411h47gtqhc3uprf2il7";"control";"3";"definite";"pro";0;6
"4lsrgb411h47gtqhc3uprf2il7";"control";"1";"definite";"pro";-100;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"6";"dm";"no_dm";-56;6
"4lsrgb411h47gtqhc3uprf2il7";"control";"4";"definite";"pro";100;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"7";"dm";"no_dm";-84;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"1";"front";"unfront";100;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"3";"unfront";"front";0;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"2";"unfront";"front";-100;6
"4lsrgb411h47gtqhc3uprf2il7";"f";"8";"no_dm";"dm";64;6
"4lsrgb411h47gtqhc3uprf2il7";"control";"2";"definite";"pro";-91;6
"6i9an737egn8hqm29levgdrg74";"f";"2";"front";"unfront";0;6
"6i9an737egn8hqm29levgdrg74";"f";"4";"front";"unfront";14;6
"6i9an737egn8hqm29levgdrg74";"f";"8";"no_dm";"dm";100;6
"6i9an737egn8hqm29levgdrg74";"f";"7";"dm";"no_dm";-100;6
"6i9an737egn8hqm29levgdrg74";"f";"1";"unfront";"front";-84;6
"6i9an737egn8hqm29levgdrg74";"f";"3";"front";"unfront";49;6
"6i9an737egn8hqm29levgdrg74";"control";"1";"definite";"pro";-100;6
"6i9an737egn8hqm29levgdrg74";"control";"2";"definite";"pro";-100;6
"6i9an737egn8hqm29levgdrg74";"f";"6";"dm";"no_dm";-98;6
"6i9an737egn8hqm29levgdrg74";"f";"5";"dm";"no_dm";-76;6
"6i9an737egn8hqm29levgdrg74";"control";"4";"definite";"pro";68;6
"6i9an737egn8hqm29levgdrg74";"control";"3";"definite";"pro";85;6
"6ift850c85jblna2g65gssqb00";"control";"4";"definite";"pro";100;6
"6ift850c85jblna2g65gssqb00";"control";"2";"definite";"pro";-85;6
"6ift850c85jblna2g65gssqb00";"control";"1";"definite";"pro";-93;6
"6ift850c85jblna2g65gssqb00";"f";"7";"dm";"no_dm";-68;6
"6ift850c85jblna2g65gssqb00";"f";"5";"no_dm";"dm";90;6
"6ift850c85jblna2g65gssqb00";"f";"3";"unfront";"front";58;6
"6ift850c85jblna2g65gssqb00";"control";"3";"definite";"pro";89;6
"6ift850c85jblna2g65gssqb00";"f";"8";"no_dm";"dm";85;6
"6ift850c85jblna2g65gssqb00";"f";"4";"unfront";"front";-47;6
"6ift850c85jblna2g65gssqb00";"f";"2";"unfront";"front";-89;6
"6ift850c85jblna2g65gssqb00";"f";"1";"unfront";"front";50;6
"6ift850c85jblna2g65gssqb00";"f";"6";"no_dm";"dm";72;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"4";"front";"unfront";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"2";"definite";"pro";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"2";"unfront";"front";-100;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"3";"definite";"pro";58;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"3";"front";"unfront";91;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"6";"no_dm";"dm";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"7";"no_dm";"dm";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"1";"definite";"pro";-62;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"4";"definite";"pro";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"1";"front";"unfront";45;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"8";"dm";"no_dm";-60;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"5";"no_dm";"dm";96;6
"82d0v545pogs1p7ap451eqqom6";"f";"2";"unfront";"front";-80;6
"82d0v545pogs1p7ap451eqqom6";"control";"3";"definite";"pro";46;6
"82d0v545pogs1p7ap451eqqom6";"control";"4";"definite";"pro";50;6
"82d0v545pogs1p7ap451eqqom6";"control";"1";"definite";"pro";-38;6
"82d0v545pogs1p7ap451eqqom6";"control";"2";"definite";"pro";-47;6
"82d0v545pogs1p7ap451eqqom6";"f";"5";"dm";"no_dm";-47;6
"82d0v545pogs1p7ap451eqqom6";"f";"7";"dm";"no_dm";-41;6
"82d0v545pogs1p7ap451eqqom6";"f";"4";"front";"unfront";44;6
"82d0v545pogs1p7ap451eqqom6";"f";"3";"unfront";"front";-16;6
"82d0v545pogs1p7ap451eqqom6";"f";"6";"dm";"no_dm";-33;6
"82d0v545pogs1p7ap451eqqom6";"f";"1";"unfront";"front";9;6
"82d0v545pogs1p7ap451eqqom6";"f";"8";"no_dm";"dm";39;6
"8vh69if41130qf30atksv0ska4";"f";"1";"unfront";"front";-44;6
"8vh69if41130qf30atksv0ska4";"control";"1";"definite";"pro";-100;6
"8vh69if41130qf30atksv0ska4";"control";"4";"definite";"pro";100;6
"8vh69if41130qf30atksv0ska4";"control";"2";"definite";"pro";-100;6
"8vh69if41130qf30atksv0ska4";"f";"8";"dm";"no_dm";-100;6
"8vh69if41130qf30atksv0ska4";"f";"4";"unfront";"front";-100;6
